Name_CH,Name_ML,Name_EN,Location,Region,Category,PageNumber,Country,latitude,longitude
槟城日落洞斗母宫,Rumah Berhala Tow Boe Keong Jelutong Pulau Pinang,,"No.316 Jalan Jelutong, Pulau Pinang.",Penang,宗教,104,Malaysia,5.4043539,100.3260855
槟城七条路填地荫山坛保老伯,Pertubuhan Penganut Dewa Imm Shan Thua Pintasan Cecil Pulau Pinang,,"No 16-F, Pintasan Cecil Satu, Pulau Pinang.",Penang,宗教,104,Malaysia,5.4057975,100.3318641
槟城七条路菩提树下事督依爪九兄弟神庙,Persatuan Penganut Dewa Yahli Pulau Pinang,,"1, Lintang Macallum Dua, 10300 Pulau Pinang",Penang,宗教,104,Malaysia,5.4036432,100.3338978
头条路斗母宫,Tow Boe Keong Kew Ong Tai Tay Keong Tnuah,,"1, Lintang Macallum 2, 10300 Pulau Pinang.",Penang,宗教,117,Malaysia,5.4035432,100.3338978
槟城武吉占姆盂兰胜会,Pertubuhan Perayaan Yee Lan Seng Hooi Taman Bukit Jambul Pulau Pinang,,"F-G-5 Taman Bukit Jambul, Pulau Pinang.",Penang,宗教,105,Malaysia,5.3357504,100.2884088
槟城双溪赖玄天上帝庙,Pertubuhan Penganut Dewa Hen Thean Seong Tay Sg. Dua Pulau Pinang,,"663-B Sg. Dua, Gelugor, Pulau Pinang.",Penang,宗教,105,Malaysia,5.3524014,100.2996348
槟城双溪里望显灵宫,Pertubuhan Penganut Dewa Hean Leng Kong Sg. Nibong Pulau Pinang,,"3, Jalan Pantai Jerjak Empat, 11900 Sg. Nibong, Pulau Pinang.",Penang,宗教,105,Malaysia,5.343338,100.3014128
槟城玄武山中灵宫,Persatuan Penganut Dewa Seong Tay Kong Hean Boo Suah Teong Leng Keong,,"Lot 770, Lebuhraya Jelutong, Pulau Pinang.",Penang,宗教,105,Malaysia,5.3879328,100.3098713
鲁国大夫庙,Rumah Berhala Li Guo Tai Fu Pulau Pinang,Li Guo Tai Fu Temple,"73-A East Jelutong, Jelutong, Pulau Pinang.",Penang,宗教,114,Malaysia,5.3878578,100.3099146
玄武山中灵宫,Persatuan Penganut Dewa Seong Tay Kong,,"Lot 770, Lebuhraya Jelutong, 11600 Penang.",Penang,宗教,121,Malaysia,5.3878578,100.309828
槟城太师府,Persatuan Penganut Dewa Tye Su Hoo Pulau Pinang,,"135 Jalan Free School, Pulau Pinang.",Penang,宗教,105,Malaysia,5.4036247,100.3136233
太师府,Persatuan Penganut Desa Tye Su Hoo,,"135, Jalan Free School, 11600 Pulau Pinang.",Penang,宗教,116,Malaysia,5.4035247,100.3136233
槟城天灵宫,"Pertubuhan Penganut Dewa Thean Leng Keong Gerge Town, Pulau Pinang.",,"No.172, Jalan Jelutong, Pulau Pinang.",Penang,宗教,105,Malaysia,5.3997021,100.3209909
槟城夜兰阿珍11街区盂兰胜会,Persatuan Perayaan Phor Thor Jalan Hutton (11 Sektor) Pulau Pinang,,"No.28, Lorong Ceylon, Pulau Pinang.",Penang,宗教,105,Malaysia,5.4217704,100.3292433
槟城维新佛学社,Pertubuhan Bagi Unsul-Unsul Ugama Buddha Pulau Pinang,Society For Basic Buddhism Penang,"No.4, Popus Lane, Pulau Pinang.",Penang,宗教,105,Malaysia,5.4195465,100.3297348
槟城香港街斗母宫佛教会,Persatuan Penganut Agama Buddha Hong Kong Street Tow Boh Keong Penang,,"9 Hong Kong Street, Pulau Pinang.",Penang,宗教,105,Malaysia,5.4146945,100.3333092
槟城一清道教会,Persatuan Penganut Tao Yi Ching Pulau Pinang,,"3-5 Lorong Ikan, Pulau Pinang.",Penang,宗教,105,Malaysia,5.4126566,100.3346371
槟城直落巴巷峰溪山大伯公庙,Pertubuhan Rumah Tua Pek Kong Telok Bahang Pulau Pinang,,"Lot 552, Jalan Hassan Abas, Teluk Bahang, Pulau Pinang.",Penang,宗教,106,Malaysia,5.4574064,100.2102652
槟榔屿文丁清龙宫,,Cheng Leong Temple,"Lot 183, Mk-6, Genting Balik Pulau, 11000 Pulau Pinang.",Penang,宗教,106,Malaysia,5.332792,100.217255
槟榔屿孔教会,,Penang Confucian Association,"1, Jalan Ibbetson, 11400 Pulau Pinang.",Penang,宗教,106,Malaysia,5.4062286,100.2994188
槟榔屿进法殿杨府真人,Yang Fu Zhen Ren Pulau Pinang,,"33, Jalan Waterfall, 10350 Pulau Pinang.",Penang,宗教,106,Malaysia,5.4303417,100.2995073
槟榔屿圣教会明善堂,,Ming Sean Tong Meditation Centre Penang,"Plot 22, Elsiedale Estate, Mount Erskine, 10470 Penang.",Penang,宗教,106,Malaysia,5.4485301,100.3012885
槟城怡和园天龙宫,Pertubuhan Penganut Dewa Thean Leng Keong George Town Pulau Pinang,,"72 Jalan Free School, Jelutong, Pulau Pinang.",Penang,宗教,106,Malaysia,5.4018276,100.3053561
槟城正义堂,Persatuan Ching Ghee Tong,,"142-E, Jalan Sir Ibrahim, 11600 Pulau Pinang.",Penang,宗教,106,Malaysia,5.3952843,100.3087092
槟城真武宫,Pertubuhan Penganut Buddha Chin Boo Keong Pulau Pinang,,"Block 96-2-1, Jalan Tan Sri Teh Ewe Lim, Pulau Pinang.",Penang,宗教,106,Malaysia,5.3915856,100.3124689
槟榔屿齐天宫,Pertubuhan Penganut Dewa Tai Seng Yeah(Qi Tian Gong) Pulau Pinang,,"No.7, Taman Perak, Pulau Pinang.",Penang,宗教,106,Malaysia,5.4108056,100.3167263
槟城中坛元帅,Pertubuhan Penganut Dewa Teong Tua Guan Seoh Pulau Pinang,,"296B West Jelutong, Jelutong, Pulau Pinang.",Penang,宗教,106,Malaysia,5.400303,100.3217479
西日落洞芎蕉芭灵应堂,Persatuan Penganut Leng Eng Tong Soon Siah Tee Sum Hoo Chien Sui Pulau Pinang,,"93C, West Jelutong, 11600 Penang.",Penang,宗教,120,Malaysia,5.400228,100.3217912
荫坛巡安庙三王府（孙谢池）,Pertubuhan Penganuut Dewa Im Thuan Soon Aun Biew Sum Ong Hoo （Soon Seah Tee）Pulau Pinang,,"242B, West Jelutong, Penang.",Penang,宗教,121,Malaysia,5.400228,100.3217046
槟城州孔孟大道院,Pertubuhan Confucius Dan Mencius Pulau Pinang,The Confucius And Mencius Society Penang,"1474 Taman Tan Sai Gin, Bukit Mertajam, Pulau Pinang.",Penang,宗教,106,Malaysia,5.3678705,100.4551193
打枪埔斗母宫九皇大帝,Dou Mu Gong Ju Wang Da Di Padang Tembak,,"C14, Ground Floor, Padang Tembak, Pulau Pinang.",Penang,宗教,107,Malaysia,5.4090985,100.2932265
槟州中元联合会,"Persatuan Teong Guan, Pulau Pinang",,"24, Jalan Bagan Serai, 11600 Penang.",Penang,宗教,107,Malaysia,5.392505,100.3116199
大路后灵应社三王府,Persatuan Leng Eng Siah Sam Ong Hu Pulau Pinang Leng Eng Siah Sam Ong Hu Pulau Pinang,,"34-3, Perak Road, 11600 Penang.",Penang,宗教,107,Malaysia,5.421298,100.3173556
大路後何莲园进宝宫,Rumah Berhala Chin Poh Keong Pulau Pinang,,"360-R, Perak Road, Penang.",Penang,宗教,107,Malaysia,5.3964823,100.314762
飞龙社,Hooi Leong Seah,,"377-C, Jalan Perak, 11600 Penang.",Penang,宗教,110,Malaysia,5.3963823,100.314762
大路后港尾福正祠大伯公,Pertubuhan Penganut Dewa Hock Chian Soo Tua Pek Kong,,"322-H, Jalan Perak Jelutong, 11600 Penang.",Penang,宗教,107,Malaysia,5.3999706,100.3149192
大普公坛,Persatuan Penganut Dewa Tai Por Kong,,"111, Macnair Street, 10300 Pulau Pinang.",Penang,宗教,107,Malaysia,5.4106287,100.3302471
才能园福德宫,"Pertubuhan Penganut Dewa Hock Teik Kong, Taman Chai Leng Perai",,"No.209, Jalan Gan Chai leng, Taman Chai Leng, Perai, Seberang Perai Tengah.",Penang,宗教,107,Malaysia,5.3880512,100.3896369
大山脚艾士顿律拿督公庙,Pertubuhan Penganut Dewa Na Tok Kong Jalan Aston Bukit Mertajam Seberang Perai Tengah,,"No.216, Jalan Aston, Bukit Mertajam, Seberang Perai Tengah.",Penang,宗教,107,Malaysia,5.3641212,100.4626144
大山脚甘榜艾士顿三王府庙,Pertubuhan Penganut Dewa Sam Ong Hoo Kg. Aston Bukit Mertajam Seberang Prai Tengah,,"No.912, Kg. Aston Road, Bukit Mertajam, Seberang Prai Tengah.",Penang,宗教,108,Malaysia,5.3640462,100.4626577
大山脚日新中学,,Jit Sin Independent High School,"Jalan Aston, 14000 Bukit Mertajam, Pulau Pinang.",Penang,独立中学,413,Malaysia,5.3640462,100.4625711
打曼再也佑民宫大伯公,Part Penganut Dewa Yew Min Kung Tua Peh Kong,,"19, Taman Jaya, Bukit Mertajam, 14000 Penang.",Penang,宗教,107,Malaysia,5.3554267,100.4692463
大山脚阿里玛花园福德大伯公庙,"Persatuan Penganut Dewa Hock Teik Tua Peik Kong, Taman Alma, Bukit Mertajam",,"Lebuhraya Muhibbah, Taman Jernih, 14000 Bukit Mertajam, Pulau Pinang.",Penang,宗教,107,Malaysia,5.342795,100.478596
大山脚阿尔玛盂兰胜会,Pertubuhan Yu Lan Sheng Hui Alma Bukit Mertajam,,"69 Jalan Seladang, Tama Selamat, Alma, Bukit Mertajam.",Penang,宗教,107,Malaysia,5.327252,100.4884287
大山脚帝沙南眉地灵宫（拿督公）,Pertubuhan Penganut Tit Leng Kong Desa Damai,,"1235, Padang Lallang, Taman Desa Damai, 14000 Bukit Mertajam, Seberang Perai Tengah.",Penang,宗教,108,Malaysia,5.3655433,100.4414916
大山脚佛学会,Persatuan Buddhist Bukit Mertajam,Bukit Mertajam Buddhist Association,"22, Lengkok Betik Tmn Sri Jaya Off Jalan Sungai Rambai, 14000 Bukit Mertajam, Pulau Pinang.",Penang,宗教,108,Malaysia,5.3640473,100.4546552
大山脚福德正神理事会,"Hock Teik Cheng Sin Temple, Bukit Mertajam",,"1703, Jalan Aston, 14000 Bukit Mertajam, Penang.",Penang,宗教,108,Malaysia,5.3636553,100.4637025
大山脚斗目宫九皇大第,Pertubuhan Kew Ong Yeah Bukit Mertajam The Kew Ong Yeoh Society Bukit Mertajam,,"No.2469 Jalan Megat Haru, Bukit Mertajam.",Penang,宗教,108,Malaysia,5.3537667,100.4646445
大山脚德教会紫济阁,Pertubuhan Tek Chiao Tzh Ch' ih Bukit Mertajam Tek Chiao Tze Ch' ih Ko Province Wellesley,,"138-B Jalan Mawar, Taman Kuari, Bukit Mertajam.",Penang,宗教,108,Malaysia,5.3562272,100.4706093
大山脚春江园盂兰胜会,Pertubuhan Penganut Dewa Yee Lam Sheng Huey Taman Sri Kijang Bukit Mertajam Seberang Perai Tengah,,"No.4, Jalan Sri Kijang 1, Taman Sri Kijang, Bukit Mertajam, Pulau Pinang.",Penang,宗教,108,Malaysia,5.3214701,100.4727685
大山脚甘榜峇鲁大伯公理事会,Persatuan Penganut Dewa Tua Pek Kong Taman Sentosa Bukit Mertajam Seberang Perai,,"2403 & 2404, Jalan Sentosa, Bukit Mertajam, Seberang Perai.",Penang,宗教,108,Malaysia,5.355582,100.473601
大山脚春江团拿督公庙中坛元帅,Persatuan Penganut Dewa Dato Kong Taman Sri Kijang Alma Bukit Mertajam,,"No.29, Lorong Seri Kijang, 22 Taman Seri Kijang, Alma, Bukit Mertajam.",Penang,宗教,108,Malaysia,5.316378,100.4754894
大山脚丹那烈南极仙翁,Pertubuhan Penganut Dewa Nan Ji Xian Ong Tanah Liat Bukit Mertajam Seberang Perai,,"1317 Jalan AAengkuang Kg. Berapit, Bukit Mertajam, Pulau Pinang.",Penang,宗教,108,Malaysia,5.385883,100.4809576
大山脚鱼池北方宫,Persatuan Penganut-penganut Dewa Peh Fang Kong,,"L 565, MK 8, Kg. Permatang Rawa, 14000 Bukit Mertajam, Pulau Pinang.",Penang,宗教,109,Malaysia,5.368689,100.449846
大山脚武拉必济公先师坛,Persatuan Penganut Dewa Che Kong Xian Su Tuar Berapit Bukit Mertajam,,"1181 Jalan Empat, Berapit Bukit Mertajam, Seberang Perai Tengah.",Penang,宗教,109,Malaysia,5.3801361,100.4705584
大山脚武拉必村黄老仙师,Rumah Berhala Wong Lau Sian Su Kg. Berapit Bukit Mertajam Seberang Perai,,1186 Jalan Empat Kg. Berapit Bukit Mertajam.,Penang,宗教,109,Malaysia,5.3800272,100.4711167
大山脚武拉必村真君大帝理事会,J.K. Rumah Berhala Chin Koon Tai Tee Bukit Mertajam,,"1206, Perkampongan Berapit, 14000 Bukit Mertajam.",Penang,宗教,109,Malaysia,5.38156,100.47265
大山脚圣淘沙花园大伯公庙,Persatuan Penganut Dewa Tua Pek Kong Taman Sentosa Bukit Mertajam Seberang Perai Tengah,,"No.2404, Jalan Kampung Bharu, Bukit Mertajam.",Penang,宗教,109,Malaysia,5.352104,100.473524
大山脚三宝佛会,Persatuan Penganut-penganut Buddha Sam Poh Bukit Mertajam,,"No.8, Lorong Harmoni l, Taman Bukit Mas, Bukit Mertajam.",Penang,宗教,109,Malaysia,5.3538974,100.4747606
大山脚星君庙,Pertubuhan Pengikut Rumah Berhala Xing Jun Miao Bukit Mertajam,Xing Jun Society Bukit Mertajam,"No.69 & 71, Jalan Sepakat, Taman Sri Tenang, Bukit Mertajam, Seberang Perai.",Penang,宗教,109,Malaysia,5.3487654,100.4750638
大山脚孟光大伯公庙,Pertubuhan Penganut Tua Peck Kong Mengkuang Seberang Perai,,"Lot 474 Jalan AAengkuang Kubang Ulu, Bukit Mertajam.",Penang,宗教,109,Malaysia,5.365458,100.4590091
大山脚双溪轮武南天门济公活佛,Pertubuhan Penganut Dewa Nam Thean Moon Chee Koong Wa Hood Sg. Lembu Bukit Mertajam Seberang Perai,,"No.7, Jalan Sg. Lembu, Bukit Mertajam, Seberang Perai Tengah.",Penang,宗教,109,Malaysia,5.354885,100.5203632
峰溪山大伯公庙,Persatuan Binaan Rumah Berhala Tua Pek Kong Telok Bahang,,11050 Pulau Pinang.,Penang,宗教,110,Malaysia,5.4583159,100.2319757
浮罗佛教修行林,Pertubuhan Pertapaan Penganut Agama Buddha Balik Pulau Buddhist Hermitage,,"471-A, Mukim 4, Batu Itam, 11000 Balik Pulau, Pulau Pinang",Penang,宗教,110,Malaysia,5.3553251,100.2352729
丹绒武雅大山宫,Tai Sun Keng Temple Tanjung Bunga,,"Lot.1, Part 39 MK 18, Tanjong Bunga, 11200 Pulau Pinang.",Penang,宗教,110,Malaysia,5.467738,100.2880581
琼宜社南天宫,Persatuan Kheng Yee Nam Hin Kong,,"534, MK 18 Tanjong Bunga, 11200 Penang.",Penang,宗教,115,Malaysia,5.467638,100.2880581
丁加奴律福德祠,Trengganu Road. Hock Teik Seu Temple,,"Jalan Trengganu, 10460 Pulau Pinang.",Penang,宗教,110,Malaysia,5.4071574,100.3089171
高渊德教会振积阁,Persatuan Amal Chin Chee Kok,,"21/22, Jalan Ooi Kar Seng, Taman Bistari, 14300 Nibong Tebal, Seberang Perai Selatan.",Penang,宗教,110,Malaysia,5.1725166,100.469913
大圣宫,Rumah Berhala Tah Seng Kung Berapit Bukit Mertajam,,"2063 MK 9, Lorong Gasing Dua, Taman Berapit, Bukit Mertajam, Seberang Perai.",Penang,宗教,110,Malaysia,5.3853232,100.4745456
高渊东海园拿督公庙理事会,Pertubuhan Penganut Dewa Tong Hai Na Tok Kong Nibong Tebal Seberang Perai,,"2519 Jalan Sg. Daun, Nibong Tebal, Seberang Perai Selatan.",Penang,宗教,110,Malaysia,5.1721468,100.4775405
高渊凤山寺广泽尊王庙,Tokong Kong Teik Chun Ong( Kong Tein Ong Temple) Jalan Permai Nibong Tebal Seberang Perai Selatan,,"1425 Jalan Permai, Nibong Tebal Seberang Perai Selatan.",Penang,宗教,110,Malaysia,5.1662476,100.4820373
威南高渊上清阁张天师道教理事会,Persatuan Penganut Dewa Teoh Thean Soo,,"466, Jalan Permai, 14300 Nibong Tebal Seberang Perai Selatan, Pulau Pinang.",Penang,宗教,118,Malaysia,5.1661476,100.4820373
国际佛光分会马来西亚协会槟城分会,,Malaysian Fo Guang Buddhist Association,"5-04-03, Tingkat 4, Hunza Complex, Greenlane Heights, Jalan Gangsa, 11600 Penang.",Penang,宗教,111,Malaysia,5.3925531,100.297514
关打贺丁加奴路福德祠大伯公庙,Counter Hall Trengganu Road Hock Teik Sey Tua Peh Kong Temple,,"Temple nxt 67A, Jalan Trengganu, 10460 Pulau Pinang.",Penang,宗教,111,Malaysia,5.4051641,100.3085696
哈密顿路凤山寺三圣宫,Pertubuhan Dewa Hong San Si Sam Seng Kong Pulau Pinang,,"205-P, Jalan Hamilton, 11600 Penang.",Penang,宗教,111,Malaysia,5.3998607,100.3086685
哈密顿路拿督阿伯理事会,Pertubuhan Penganut Dewa Nah Toh Ah Peh Pulau Pinang,,"230-E, Jalan Halmiton, 11600 Penang.",Penang,宗教,112,Malaysia,5.3997607,100.3086685
鬼谷仙师道坛,Persatuan Penganut Dewa Koay Kok Sen Soo Pulau Pinang,,"326C Jalan Perak, Jelutong, Pulau Pinang.",Penang,宗教,111,Malaysia,5.4001115,100.314759
广福宫,Kong Hock Keong,,"No.30, Jalan Masjid Kapitan Keling, 10200 Pulau Pinang.",Penang,宗教,111,Malaysia,5.4191024,100.3392938
高渊港口仙法师公古庙,Rumah Berhala Xian Fa Shi Gong (Sg Udang Nibong Tebal),,"TBP 660 Sungai Udang 14310, Nibong Tebal, Seberang Perai Selantan, Penang.",Penang,宗教,111,Malaysia,5.1635661,100.4291345
高渊港口天后圣母宫理事会,Rumah Berhala Thean Hor Seah Bor Sungai Udang,,"1850, Sungai Udang, 14310 Nibong Tebal, Province Wellesley.",Penang,宗教,111,Malaysia,5.1635161,100.4291845
山甲日大伯公庙,Pertubuhan Penganut Dewa Sua Kak Goik Tua Pek Kong Seberang Perai Selatan,,"No.660 Sg. Udang, Nibong Tebal, Seberang Perai Selatan.",Penang,宗教,116,Malaysia,5.1634661,100.4291345
威南高渊港口山甲月大伯公庙,Pertubuhan Penganut Dewa Sua Kak Goik Tua Pek Kong Seberang Perai Selatan.,,"660, Sungai Udang, 14310 Nibong Tebal Seberang Perai Selatan.",Penang,宗教,118,Malaysia,5.1635161,100.4290845
高渊南天宫,Persatuan Penganut Dewa Nam Thian Kong Nibong Tebal Seberang Perai Selatan,,"TS 2439 Bagan Buaya Changkat, Nibong Tebal, Seberang Perai Selatan.",Penang,宗教,111,Malaysia,5.1896695,100.4747259
高渊旧巴杀路拿督公理事会,Pertubuhan Penganut Dewa Na Tok Kong (Jalan Pasar Lama) Nibong Tebal Seberang Perai,,"No.49 Jalan Pasar Lama Nibong Tebal, Seberang Perai.",Penang,宗教,111,Malaysia,5.1667484,100.4772022
关帝庙新慈善堂,Rumah Berhala Kuan Tee Nibong Tebal Seberang Perai Selatan,,"1338 Jalan Pemai, Nibong Tebal, Seberang Perai Selatan.",Penang,宗教,111,Malaysia,5.1661621,100.4821489
广福庙济公先师,Persatuan Penganut Dewa Chee Kong Sean Soo Seberang Perai,,"1009 Permatang Tinggi Village, Bukit Mertajam.",Penang,宗教,111,Malaysia,5.30447,100.4824058
威省峇冬丁宜南天官,Pertubuhan Penganut Buddha Nan Tian Gong Permatang Tinggi Seberang Perai,,"1736 Tongkang Permatang Tinngi, Pulau Pinang.",Penang,宗教,119,Malaysia,5.30442,100.4824558
威中峇冬丁宜福德祠,Rumah Berhala Hock Teik Soo Permatang Tinggi Seberang Perai Tengah,,"No.1764, Permatang Tinggi, Simpang Ampat Bukit Mertajam.",Penang,宗教,120,Malaysia,5.30437,100.4824058
威中峇冬丁宜观音庙,Persatuan Penganut-Penganut ‘Goddess Of Mercy' Permatang Tinggi Seberang Perai Tengah,,"No. 1198, Permatang Tinggi, Simpang Ampat Bukit Mertajam.",Penang,宗教,120,Malaysia,5.30442,100.4823558
慧音社,Pertubuhan Hui Yin She,,"700-H, Jalan Lintang, Mk 16, 11500 Ayer Ham, Penang.",Penang,宗教,112,Malaysia,5.4070413,100.2786863
基督使命中心,Pertubuhan Kristus Pulau Pinang,,"40, Jalan Lim Lean Teng, Pulau Pinang.",Penang,宗教,112,Malaysia,5.4058443,100.3051301
华严学会,Pertubuhan Buddhist Hwa Yen Pulau Pinang,Hwa Yen Buddhist Society Penang,"52-F, Rangoon Road, Pulau Pinang.",Penang,宗教,112,Malaysia,5.4183602,100.3245745
金灵坛,Pertubuhan Penganut Dewa Kim Leng Tuah Pulau Pinang,,"22, Presgrave, 10300 Pulau Pinang.",Penang,宗教,112,Malaysia,5.4105498,100.3313318
海珠屿大伯公庙,Thai Pak Koong Temple,,"32-A, Lebuh King, 10200 Pulau Pinang.",Penang,宗教,112,Malaysia,5.4185538,100.3400694
甲抛容底五皇庙,Rumah Berhala Caik Ong,,"973, Jalan Perak, Kopala Batas, 13200 S.P. (U) Pulau Pinang.",Penang,宗教,112,Malaysia,5.5186541,100.4258269
救济宫,Kiu Chea Kean,,"20, Lintang Belimbing, Taman Manis, Bukit Tengah, 14000 Bukit Mertajam, Pulau Pinang.",Penang,宗教,112,Malaysia,5.3484358,100.4391321
静心宫,Pertubuhan Penganut Dewa Ching Sing Kong,,"4019, MK.14 Jalan Bukit Kecil, Bukit Mertajam, Seberang Perai Tengah.",Penang,宗教,112,Malaysia,5.3556588,100.4590111
晋义佛堂,Pertubuhan Penganut Dewa Jalan Yi Fo Tang Bukit Mertajam Seberang Perai Tengah,,"14, Lorong Perwira l, Taman Perwira Bukit Mertajam.",Penang,宗教,112,Malaysia,5.2976438,100.4774282
垄尾香焚念佛会,Persatuan Penganut Agama Buddha Heong Noon Pulau Pinang,,"1055-V, No.45, Mukum 13, Jalan Paya Terubong, 11060 Pulau Pinang.",Penang,宗教,113,Malaysia,5.3677532,100.2746143
莲华洞太上老君,Lean Wah Thong,,"815, Mk-16, Air ltam, 11500 Pulau Pinang.",Penang,宗教,113,Malaysia,5.4045777,100.289217
峇六拜过山区太上坛,"Persatuan Penganut Dewa Thai Siang Than Sg.Tiram, Bayan Lipas, Pulau Pinang",,"328, MK.G.Sungai Tiram, Bayan Lepas, 11900 Pulau Pinang.",Penang,宗教,113,Malaysia,5.303739,100.2785782
灵海殿,Pertubuhan Penganut Dewa Leng Hai Tran Geogetown,,"Blok 90-1-8, Flat Batu Lanchang, 11960 Pulau Pinang.",Penang,宗教,113,Malaysia,5.388728,100.308087
灵海殿,Pertubuhan Penganut Dewa Leng Hai Tean,,"52, Jalan Tan Sri The Ewe Lim, 11600 Penang.",Penang,宗教,113,Malaysia,5.3918739,100.3109789
救世昆仑宫,Rumah Berhala Kew Swh Kun Loon Keong Kew She Kun Loon Keong,,"18, Medan Lim Cheng Teik, 10250 Pulau Pinang.",Penang,宗教,113,Malaysia,5.4271063,100.3174249
莲池佛会,,Lean Tee Buddhist Association,"No.47, Kuantan Road, Pulau Pinang.",Penang,宗教,113,Malaysia,5.4105902,100.3243481
香山寺护法团,Heon Sun See Hor Huat Tuan,,"No.47, Kuantan Road, Pulau Pinang.",Penang,宗教,120,Malaysia,5.4104902,100.3243481
峇东埔浮桥头广德宫,Pertubuhan Penganut Guang De Gong Titi Timbul Permatang Pauh,,"Lot 25, Bandar Perai, Permatang Pauh.",Penang,宗教,113,Malaysia,5.41106,100.4132858
峇东埔小山区盂兰胜会,Pertubuhan Perayaan Yu Lan Bukit Pelanduk Permatang Pauh MK 4 Bukit Mertajam,,"681, MK 4, Bukit Pelanduk, 13500 Permatang Pauh, Bukit Mertajam.",Penang,宗教,113,Malaysia,5.409355,100.4251658
李仙姑娘庵,Pertubuhan Penganut Dewi Lee Shien Koh Neoh Kg. Tanah Liat Bukit Mertajam,,"No.423, MK 9, Kg. Tanah Liat, Bukit Mertajam, Pulau Pinang.",Penang,宗教,113,Malaysia,5.384437,100.4654182
马来西亚财帛星君总庙,Persatuan Penganut Penganut Hsin Cjuin Malaysia,Hsin Cjuin Devotees Association Malaysia,"32T Mkl3 Jalan Chor Sin Kheng Air ltam, 11500 Pulau Pinang.",Penang,宗教,114,Malaysia,5.402828,100.2838828
马来西亚佛光协会,,Malaysian Fo Kuang Buddist Association Penang State Liaison Committee,"Blok 5, 4th Floor 3, Hunza Complex, Green Lane Heights, Jalan Gangsa, 11600 Pulau Pinang.",Penang,宗教,114,Malaysia,5.3930458,100.2981392
马来西亚佛教徒静坐中心,,Malaysian Buddhist Meditation Centre,"355 Green Lane, Jelutong, Pulau Pinang.",Penang,宗教,114,Malaysia,5.3802433,100.3084217
